int_编号	string_名称	string_字	int_阵营	int_头像	int_头像2	int_武力	int_统御	int_智力	int_旧武力	int_旧统御	int_旧智力	int_耐久	int_策略	int_兵种	int_等级	int_经验	int_道具1	int_道具2	int_道具3	int_道具4	int_道具5	int_道具6	int_道具7	int_道具8	int_道具9	int_道具10	int_道具11	int_道具12	int_道具13	int_道具14	int_道具15	int_rowInYJZ	string_列传
109	朱赞		1	#N/A	#N/A	#N/A	#N/A	#N/A	11	10	4	34	268	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
110	司馬師	子元	1	326	326	65	79	87	16	23	23	48	32	19	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	226	魏國重臣司馬懿長男。司馬昭之兄。晉景帝。[n][green][13520][normal]跟隨司馬懿，在防禦諸葛亮的北伐軍和討伐公孫淵時十分活躍。249年的政變時打倒政敵曹爽掌握政權，在司馬懿死後成為大將軍。之後擁有比皇帝還要大的實權，雖然差點被曹芳誅殺，但有防範於未然。之後廢曹芳立曹髦，將協助曹芳的夏侯玄、李豐、張緝處刑。親自鎮壓反對廢曹芳而發起叛亂的毌丘儉、文欽，不過不久後就病逝。[n][green][13512][normal]孫權死後下令討伐吳國失敗。自己負起了責任，並未處罰指揮官王昶、胡遵、毌丘儉等人。
111	司馬昭	子上	1	327	327	66	75	85	15	23	22	48	32	19	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	227	司馬懿次男。司馬師之弟。司馬炎、攸父親。晉文帝。[n][green][13520][normal]字子尚。跟隨司馬懿，在防衛諸葛亮的北伐軍、討伐公孫淵時活躍著。兄長大將軍司馬師死後繼承其政治權力。在反對司馬家的諸葛誕起兵叛亂時，擁立魏帝曹髦前去鎮壓。而曹髦因為懼怕其威而打算誅殺他，卻被察知。在殺害曹髦後改擁曹奐，並把支持曹髦的王經給處死。263年，派遣鍾會與鄧艾前去滅蜀。隔年，當上晉王。[n][green][13512][normal]從晉公升格為晉王時，厚待了不滿自己的太尉王祥。
112	郝昭	伯道	1	82	82	68	91	88	20	23	20	51	30	10	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	70	魏國武將。[n][green][13520][normal]因司馬懿的推舉負責守衛陳倉。諸葛亮第二次北伐時對戰，將諸葛亮開發的兵器燒光成功地守住城。王雙的及時來援一度使蜀軍撤退，隨後染上了重病。聽到再次來襲的蜀軍攻擊使陳倉城著火，遂導致病情惡化而亡。[n][green][13512][normal]在曹叡時代，鎮壓在西平反叛的麴英。從諸葛亮手中防衛了陳倉的功勳被列侯所讚譽，不久後病死。並未記載諸葛亮的再次襲擊陳倉，以及因此而死的事。
113	王雙	子全	1	49	49	89	61	18	22	16	6	52	10	26	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	43	魏國武將。身高九尺。使用60斤的大刀、加了鐵芯的弓以及流星鎚的猛將。和參加過曹仁濡須攻擊戰，並大敗給朱桓的王雙是不同人。[n][green][13520][normal]在諸葛亮第二次北伐時，在曹真推薦曹叡之下而受到提拔。攻擊包圍陳倉的蜀軍，並斬殺了謝雄、龔起等人，還讓張嶷身負重傷。蜀軍從陳倉撤退時前去追擊，但是卻被魏延給斬殺。[n][green][13512][normal]在諸葛亮第二次北伐時，率騎兵前去追擊因食糧用盡而撤退的諸葛亮軍，卻因此戰死。
114	費耀		1	752	752	65	70	73	13	17	14	36	0	7	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	520	魏之武將。正史上為費曜。[n][green][13520][normal]228年，於諸葛亮第二回北伐攻擊陳倉之時，受曹真指揮鞏固要塞。此時，自投誠於蜀之姜維處，傳來對魏做內應之密函，而代信任姜維之曹直出征。陷於姜維之計遭受重圍，拒絕投降，後自盡。[n][green][13512][normal]220年，張進於酒泉發動叛亂，與張既、夏侯儒共同前往鎮壓。228年，於陳倉成功地防禦諸葛亮之攻擊。231年，於諸葛亮向祁山出征時，於司馬懿指揮下，與張既、戴陵、郭淮一同參戰但敗退。
115	郭淮	伯濟	1	97	97	77	86	82	18	18	15	41	0	7	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	78	大司農郭全之孫。魏國武將。[n][green][13520][normal]和劉備軍的漢中攻防戰時隨曹洪從軍，庇護連續戰敗的張郃免於被曹洪處死。在諸葛亮開始北伐時曹真推舉為副都督，之後，協同司馬懿接連擋下了北伐。曹爽滅亡後，討伐發起叛亂的夏侯霸，卻被逃走。在隴西和姜維對戰中曾一度擊退對方。再次進攻的姜維將司馬昭包圍在鐵籠山，雖欲前去救援，卻被姜維箭射中眉心而死。[n][green][13512][normal]加入曹操的張魯討伐軍，成為夏侯淵的司馬。
116	孫禮	德達	1	536	536	81	76	62	17	15	14	37	16	26	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	374	魏國武將。[n][green][13520][normal]因斬殺襲擊曹叡之虎，獲曹叡信任。於諸葛亮開始北伐，蜀軍逼近街亭之時與辛毘共同援護曹真。爾後即追隨曹真，多次與諸葛亮之北伐軍對戰。於曹真歿後，遵從司馬懿之指揮與郭淮並肩作戰。[n][green][13512][normal]受平定幽州之曹操拔擢，歷任山陽、平原、平昌太守。於曹休進攻吳國之時勸諫不宜深入敵陣，並反對曹叡營造宮殿。於曹叡歿後與曹爽對立，受命成為揚州刺史發配前線，擊退吳國之全琮。於曹爽歿後歸返中央，成為司空。
117	張虎		1	576	576	73	74	44	14	13	7	38	272	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	399	魏國名將張遼之子。[n][green][13520][normal]諸葛亮展開第二次北伐時，任曹真先鋒，與副先鋒樂綝共同守備前線。往後對於相繼不斷的北伐，也在曹真、司馬懿的指揮下，屢次與樂綝合力迎擊。特別是第五次北伐立下射殺吳班的戰果。諸葛亮死後，公孫淵在遼東叛亂時，跟隨司馬懿進行鎮壓。[n][green][13512][normal]只有在張遼死後，繼任爵位任偏將軍的記述。
118	樂綝		1	92	92	75	72	41	15	13	9	39	14	4	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	73	魏國武將。樂進之子。[n][green][13520][normal]任曹真副先鋒，與先鋒張虎一同與諸葛亮的北伐軍交戰。祁山之戰中無法突破諸葛亮的陣型遭到俘虜，被脫光衣服塗黑臉孔後放回。諸葛亮的北伐結束後，參加公孫淵的討伐戰。之後任揚州刺史。收到賈充的密函要將疑似謀反的諸葛誕除去，卻反遭諸葛誕察覺而被先下手為強殺害。[n][green][13512][normal]具有不輸父親的剛毅性格，風采也神似。死後被追贈衛尉。
119	郑文		1	#N/A	#N/A	#N/A	#N/A	#N/A	13	11	11	36	20	4	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
120	秦朗	元明	1	428	428	70	57	38	15	14	7	40	0	16	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	302	魏國武將，幼名阿蘇。呂布的武將秦宜祿之子。母親杜氏為曹操的側室。關羽也曾希望杜氏成為自己之妻。[n][green][13520][normal]以前將軍的身分參加五丈原之戰。與假裝向蜀軍投降的鄭文合作進行夜襲。但卻被諸葛亮看穿策略而被殺。[n][green][13512][normal]受到曹操的寵愛，年輕時遊走在各諸侯之間，但是卻沒有被曹操或曹丕責備過。在曹叡時代成為驍騎將軍，前往并州鎮壓反叛的鮮卑的步度根。並沒有在五丈原和蜀軍戰鬥的記載。
121	秦明		1	#N/A	#N/A	#N/A	#N/A	#N/A	10	8	3	20	0	16	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
122	韓德		1	165	165	79	62	24	11	11	6	35	0	7	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	116	魏臣，西涼大將。韓瑛、韓瑤、韓瓊、韓琪之父。[n][green][13520][normal]擅使大斧。在諸葛亮北伐時，同四個兒子率領西羌的軍隊加入迎擊，並為夏侯楙的先鋒。其子皆被趙雲所殺，為了復仇向趙雲挑戰，卻反而也被殺。[n][green][13512][normal]無記述。
123	陈造		1	#N/A	#N/A	#N/A	#N/A	#N/A	10	6	2	36	10	22	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
124	万政		1	#N/A	#N/A	#N/A	#N/A	#N/A	11	9	13	29	0	7	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
125	夏侯霸	仲權	1	125	125	85	80	77	21	19	15	45	0	16	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	88	魏將夏侯淵之子。夏侯威、夏侯惠和夏侯和之兄。[n][green][13520][normal]夏侯淵的長男。在諸葛亮的第五次北伐時被司馬懿提拔，同其弟夏侯威擔任先鋒。公孫淵反叛時亦聽令於司馬懿，並砍殺卑衍。曹叡死後，和掌握實權的曹爽關係親近，但在曹爽被司馬懿所殺後，便亡命到蜀國追隨姜維。同時也傳達鍾會和鄧艾是個強敵的消息。之後，在姜維北伐時從軍。262年，中了鄧艾和司馬望的空城計，遭受石箭攻擊而戰死。[n][green][13512][normal]夏侯淵的次男。其堂妹為張飛之妻，其女為劉禪之后，所以在蜀國也相當受到禮遇。被任命為車騎將軍。
126	夏侯威	季權	1	98	98	70	71	51	19	17	15	45	0	16	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	79	魏將夏侯淵之子。夏侯霸之弟，夏侯惠、和之兄。[n][green][13520][normal]夏侯淵的次男。在諸葛亮出兵五丈原時，被司馬懿提拔，同其兄夏侯霸擔任左右先鋒。公孫淵掀起叛亂時，也隨司馬懿從軍鎮壓。[n][green][13512][normal]是個有男子氣概的人物，歷任荊州、兗州刺史。看面相的朱建平預言「[wheat]雖在49歲時遭遇災難，但只要撐過這關就會活到70歲，能成為輔佐皇帝之人[normal]」。在49歲時的12月患病，雖喜於除夕夜時康復，卻在酒宴後病發隨即猝死。
127	夏侯惠	稚權	1	109	109	51	53	75	15	20	17	40	0	13	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	83	魏將夏侯淵三男。夏侯霸、威之弟，夏侯和之兄。[n][green][13520][normal]夏侯淵的三子。於諸葛亮出兵五丈原時，受司馬懿提拔，同弟夏侯和擔任行軍司馬。在上方谷時如諸葛亮所預測的連勝蜀軍，為司馬懿踏入陷阱的原因之一。在五丈原之戰中同夏侯霸安撫因諸葛亮木像而嚇到想逃的司馬懿。[n][green][13512][normal]自幼才能和學問就為人所稱讚。歷任樂安太守等職。屢次和鍾毓展開論戰，大部分都是夏侯惠的意見被採用。37歲死亡。
128	夏侯和	義權	1	108	108	54	50	72	14	19	19	40	0	13	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	魏將夏侯淵之子。夏侯霸、夏侯威、夏侯惠之弟。[n][green][13520][normal]夏侯淵四男。諸葛亮出兵五丈原時，受司馬懿提拔，同三兄夏侯惠擔任行軍司馬。在上方谷連勝蜀軍奪取兵糧，不過這是諸葛亮的策略，被引誘的司馬懿身陷陷阱。[n][green][13512][normal]與人議論辯才無礙且充滿了才氣。歷任河南尹、太常。蜀國滅亡時，同朱撫以使者的身分共赴成都，但是並未協助同時期反叛的鍾會。
129	賈逵	梁道	1	66	66	62	75	80	11	12	16	31	26	29	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	60	賈習之孫。賈充父親。魏國的諫議大夫。[n][green][13520][normal]曹操死後，責罵率領大軍上京的曹彰，並讓他歸繳兵權。之後成為豫州刺史來警戒江東一帶。當周魴要投降於曹休時，他識破這是詐降來誘出曹休計策，但是卻不被曹休給接納。當曹休中計出陣而在石亭大敗之後，他疑佈伏兵讓吳軍放棄追擊，而救出了曹休。[n][green][13512][normal]從祖父身上學到了兵法。在曹操討伐馬超之際，被提拔為弘農太守。之後當上了豫州刺史來整頓運河，在討伐吳國時於洞浦擊破了呂範。
130	辛毘	佐治	1	425	425	25	38	78	9	8	20	32	24	28	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	299	袁紹的幕僚辛評之弟。後來成為魏臣。辛憲英、辛敞之父。[n][green][13520][normal]在袁紹死後，袁尚和袁譚對立時，以袁譚的使者向曹操請求援軍。由於鄴攻略戰中家族皆被審配所殺的關係，在曹操殺掉審配後服侍曹操。曹操死後，同華歆、王朗等人逼獻帝讓位給曹丕。五丈原之戰中，察覺到司馬懿的想法，於是勒令禁止諸將出兵，得到司馬懿的感謝。[n][green][13512][normal]被審配所殺的是其兄辛評的家族。在五丈原之戰以大將軍軍師的身分參戰，即使是司馬懿希望和諸葛亮決戰依然不允許，司馬懿也遵從辛毘的指示。
131	徐商		1	#N/A	#N/A	82	75	30	15	15	11	35	0	13	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
132	鄧艾	士載	1	684	680	87	94	89	20	22	23	44	32	19	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	472	魏國武將。鄧忠之父。[n][green][13520][normal]以兗州刺史之身參與鎮壓毌丘儉反叛之戰後，接連與姜維之北伐軍交戰。受共同作戰之陳泰高度評價，二人結為「[wheat]忘年之交（超越年齡之交）[normal]」。263年，奉司馬昭之命，與鍾會共同挑起蜀國討伐戰。趁鍾會於劍閣與姜維交戰之時，通過陰平之山道。於綿竹關殺諸葛瞻，並使劉禪投降。但於戰後因舊蜀國領地之統治問題與鍾會對立。遭冠以謀反嫌疑，於護送洛陽途中遭田續所殺。[n][green][13512][normal]受司馬懿賞識其才能，實行屯田政策立下功績。
133	曹芳	蘭卿	1	482	482	8	3	28	5	4	12	29	18	30	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	343	魏明帝曹叡之養子。有說法是任城王曹楷之子，不過身世成謎。齊王。魏國第三任皇帝。張皇后是張緝之女。[n][green][13520][normal]曹叡死後，僅僅八歲就即位。起初是由曹爽掌握政權，249年司馬懿打倒曹爽後，由司馬一族主持政事。254年，憎恨蔑視自己的司馬師，給夏侯玄、李豐、張緝等人打倒司馬一族的密詔，但形跡敗露。夏侯玄等與張緝之女張皇后被殺，自己被貶為齊王。[n][green][13512][normal]退位離開都城時，司馬孚等數十名群臣流淚送行。
134	曹爽	昭伯	1	476	476	34	37	30	9	11	11	30	0	7	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	338	魏國重臣曹真之子。曹羲、曹訓、曹彥之兄。[n][green][13520][normal]被曹叡拜託與司馬懿一同輔佐曹芳。曹叡死後，接受心腹何晏之進言，奪取司馬懿的實權，將政事私有化。被司馬懿偽裝衰老所騙，安心之後頻繁舉行遊獵。249年，與曹芳一同前往狩獵時，遭司馬懿奪取兵權。智囊桓範勸其擁立曹芳討伐司馬懿，因其無膽量實行，桓範慨嘆「[wheat]豚犢耳[normal]」。最後曹爽一派全部被捕，並夷滅三族。[n][green][13512][normal]244年，與夏侯玄一起進攻蜀國，沒獲得戰果就撤退了。
135	曹羲		1	450	450	26	30	58	12	11	8	30	268	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	323	魏國重臣曹真之子。曹爽之弟。曹訓、曹彥兄長。[n][green][13520][normal]曹芳時代，和當上大將軍的兄長曹爽一起把持朝政，成為中領軍統率近衛。對於頻繁前去狩獵曹爽，進言常放空城會有出事的危險性，卻沒有被採納。249年，在曹爽出發狩獵中，被司馬懿奪走了政權。他勸兄長投降，但最後三族皆被司馬懿逮捕，遭到了處刑。[n][green][13512][normal]司馬懿奪取政權之後，桓範勸其擁護曹芳並舉兵討伐司馬懿，但他和曹爽都無法做出舉兵的決定。
136	曹訓		1	452	452	37	19	7	12	11	8	30	268	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	325	魏國重臣曹真之子。曹爽、曹羲弟弟。曹彥兄長。[n][green][13520][normal]曹芳時代，和當上大將軍的兄長曹爽一起把持朝政，成為武衛將軍統率近衛。249年，陪同曹芳，隨曹爽等人一同去狩獵時，被司馬懿奪走政權。桓範勸其擁護曹芳並舉兵討伐司馬懿，卻不去執行。哭嘆「[wheat]曹真才智過人，卻生出你們這對豬兄弟！[normal]」。結果曹爽一派被司馬懿逮捕後，全數被誅殺。[n][green][13512][normal]掌握政權後，因為其放蕩生活而受到曹羲進諫，而這也是暗諫曹爽。
137	曹彦		1	#N/A	#N/A	#N/A	#N/A	#N/A	12	11	8	30	268	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
138	徹里吉		4	1009	1009	67	83	52	16	20	9	46	12	36	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	702	西羌之王。[n][green][13520][normal]從曹操時期開始年年進貢。接受採納郭淮計策的魏國大將軍曹真之請求，派遣由越吉、雅丹率領的鐵車兵作為援軍至西平關。但西羌軍在諸葛亮的陷阱之計下大敗。[n][green][13512][normal]無記述。
139	鍾會	士季	1	376	376	56	84	91	17	23	22	44	34	19	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	263	魏國重臣鍾繇的么子，鍾毓之弟。[n][green][13520][normal]在司馬師討伐毌丘儉、司馬昭討伐諸葛誕時從軍。適當時機時獻上適當策略，被司馬昭喻為張良。263年同鄧艾指揮蜀國討伐戰，負責攻打漢中並成功把姜維包圍在劍閣。這段期間鄧艾攻陷成都滅掉蜀國後，將鄧艾套上疑似謀反的罪名而逮捕。之後和企圖復興蜀國的姜維企圖自立，但被原為麾下的胡淵、衛瓘所襲擊，同姜維雙雙被斬殺。[n][green][13512][normal]在蜀國禁止士兵掠奪，並敬重原蜀國之臣，另外仿鄧艾筆跡送出不敬的上奏文，而害他被懷疑為有謀反的意圖。
140	張球		1	572	572	71	69	47	9	12	9	34	16	4	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	395	魏國武將。[n][green][13520][normal]於吳國響應諸葛亮第五次北伐而派陸遜來襲時，在曹叡指揮下前去迎擊。和滿寵一起夜襲在巢湖口的吳國水塞，大破諸葛瑾的水軍。逼得陸遜不得不撤退，讓魏軍得以專心和諸葛亮的北伐軍作戰。[n][green][13512][normal]無記述。
141	韩瑛		1	#N/A	#N/A	#N/A	#N/A	#N/A	10	9	5	32	0	7	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
142	杨陵		1	#N/A	#N/A	#N/A	#N/A	#N/A	10	9	10	33	274	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	#N/A	#N/A
